app_id,game_name,genre
421890,Avaris 2: The Return of the Empress,Action Casual
795230,Venture Arctic,Casual Indie
490080,Lock's Quest,Indie RPG
382130,Exile's End,Action
657440,Burn It Down,Adventure Indie
523070,Black Forest,Casual Indie
416700,5 Minutes Rage,Action Indie
827900,Bounty Hunter: Stampede,Action Casual
350610,Combat Cats,Action Adventure
693700,Prime Mover,Indie Simulation
468160,Ancient Go,Casual Indie
301930,War of the Human Tanks - Limited Operations,Adventure Indie
700660,Dice Tower Defense,Casual Indie
547390,Mosaic: Game of Gods,Casual
715720,Cuco,Action Adventure
592300,Slowdrive,Indie Racing
697750,Combat Raccoon,Action Adventure
323680,Caffeine,Adventure Indie
681910,Plandzz,Casual Indie
776890,Clicker: Mining Simulator,Casual Indie
602480,Kartong - Death by Cardboard!,Action Adventure
334100,Extreme Exorcism,Action Adventure
384100,Slybots: Frantic Zone,Action Indie
400880,Ultimate Rock Crawler,Indie Racing
777640,Lightform,Adventure Indie
535440,WAR7,Action Free to Play
706490,Little hidden city,Adventure Casual
316740,Biglands: A Game Made By Kids,Adventure Indie
381050,The Ritual on Weylyn Island,Action Adventure
545850,Shady Brook - A Dark Mystery Text Adventure,Adventure Casual
645820,Odysseus Kosmos and his Robot Quest (Complete Season),Indie
526800,Cubotrox,Action Casual
705840,Fake/SuperSonia,Action Casual
434240,Alien Blitz,Action Indie
685390,Pain Train PainPocalypse,Action Indie
588620,Mary Le Chef - Cooking Passion,Adventure Casual
711070,Kim Jong-Boom,Casual Indie
436260,Ultimate Arena FPS,Action Indie
402670,Space Thinger,Action Indie
607040,Grimoire Chronicles,Adventure Casual
475620,MOAI 4: Terra Incognita Collector’s Edition,Casual Simulation
744430,Deep GachiGASM,Action Casual
520290,Fright Light,Action Indie
606950,Army General,Strategy
791080,Lost In Space,Casual Indie
617680,Drunk-Fu: Wasted Masters,Action Indie
332880,Don't Shoot Yourself!,Action Indie
317730,REVERSE SIDE,Action Adventure
435600,"My Tower, My Home",Action Indie
659250,Panda Love,Adventure Casual
468100,Aqua Moto Racing Utopia,Action Indie
711320,Battle of Frigates,Action Adventure
573260,THOSE DAMN ALIENS! VR,Action Adventure
458330,Vilmonic,Adventure Casual
448160,WOLFLAME,Action Indie
854190,Russian Gangsta In HELL,Action Adventure
550360,One Of The Last,Action Adventure
634180,Darkarta: A Broken Heart's Quest Standard Edition,Adventure Casual
727590,Stickman - Killer of Apples,Action Casual
803260,Survive in Angaria,Adventure Casual
749850,DragonFangZ - The Rose & Dungeon of Time,Indie RPG
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,Action Adventure
722660,Startup Freak,Indie Simulation
583150,KART CHASER : THE BOOST VR,Casual Racing
656320,Planet Protector VR,Action Casual
538710,Dead Hungry,Action Casual
742150,Heart of the House,Adventure Indie
676630,Attentat 1942,Adventure Indie
718220,NeoBoom2,Indie
525350,Thick Air,Racing Early Access
719610,Free Bowling 3D,Casual
566180,Fractal,Action Adventure
513460,Agenda,Indie Simulation
554810,The Wild Eternal,Adventure
546040,Ancient Code VR( The Fantasy Egypt Journey),Action Adventure
505110,Ghost Pursuit VR,Action Adventure
644760,Streetball VR,Simulation Sports
822700,Beer and Skittls VR,Casual Indie
674960,Gods of the Fallen Land,Action Indie
567890,Zero-G,Action Indie
818730,Tower climber,Adventure Casual
550450,Sparkle Unleashed,Action Casual
421180,Umbra: Shadow of Death,Action Indie
485600,OESE,Indie Simulation
443250,Legacy of the Elder Star,Action Indie
413510,The Extinction,Action Indie
645460,Mind Maze,Action Casual
763930,Tally Ho,Adventure Indie
528180,Agricola: All Creatures Big and Small,Indie Strategy
766730,Gachimuchi Reloaded,Action Adventure
420380,The Strike,Simulation Sports
508200,Bacon Tales - Between Pigs and Wolves,Casual Indie
732000,H.I.S.T.O.R.Y T.O.R.C.H.K.A 2,Casual Indie
500440,Take the Cake,Action Adventure
286300,Algo Bot,Indie
444870,Combat Racers,Action Indie
376150,Industry Transporters,Simulation Strategy
461580,Galaxy Cannon Rider,Action Casual
708820,Baby Hands,Action Adventure
55190,HOMEFRONT [Alpha],
796370,Desert of Vice,Adventure Indie
595660,Lux Alliance,Indie Strategy
687490,Trivia Vault: Super Heroes Trivia,Casual Indie
805660,Rad Rodgers - Radical Edition,Action Adventure
549740,Indie Game Sim,Action Indie
389740,D/Generation HD,Adventure
690240,Trivia Vault: Classic Rock Trivia,Action Casual
783140,Replace of the Reality,Indie Simulation
441230,Babel: Tower to the Gods,Indie Early Access
603400,FOX n FORESTS,Action Adventure
695560,Building Block Heroes,Action Casual
574200,EARTH DEFENSE FORCE 4.1 WINGDIVER THE SHOOTER,Action
527730,Bus Tycoon ND (Night and Day),Simulation Strategy
671940,The Brave Mouse,Adventure Casual
407830,Space Overlords,Action Adventure
542290,Da Capo 3 R,Adventure
398960,Hoven the Sages Spinel,Adventure Casual
501440,Stars,Casual Indie
416260,The Lost Island,Adventure Early Access
806100,PLATI NALOG: Favorite Russian Game,Casual Indie
489720,Conga Master,Action Indie
626200,Dead Alliance,Action
762480,Chinese inn,Casual Simulation
563550,Nevrosa: Escape,Action Adventure
540660,Sorcery Is for Saps,Adventure Indie
769940,Fantasy Defense,Indie Strategy
315450,Bliss,Adventure Indie
586830,Mighty Monster Mayhem,Action Adventure
740570,illie,Casual Indie
488960,Star Vikings Forever,Casual Indie
552720,Saga of the North Wind,Adventure Indie
355370,Vidar,Adventure Indie
423270,ZHEROS,Action Indie
471730,Rocket Ski Racing,Action Indie
411390,Getsuei Gakuen -kou-,Adventure
448550,Minimal,Casual Indie
601380,The Last One,Action Adventure
354050,Starlight Tactics,Action Indie
570490,SHENZHEN SOLITAIRE,Casual Indie
528730,Crypt of the Serpent King,Action Indie
568020,Blind Love,Casual RPG
821560,螢幕判官 Behind the Screen,Action Adventure
762460,GALAXY 3D SPACE DEFENDER,Action Adventure
551630,Navalia,Indie Strategy
700740,Teenage Mutant Ninja Turtles: Portal Power,Action
641910,Bike Rush,Action Casual
566700,Eye in the Sky,Casual Indie
450760,GraveRun,Action Indie
592570,Wild Unknown,Adventure Indie
772740,Bouncers,Casual Indie
545330,AL･FINE,Casual Indie
461400,Massive,Action Adventure
591000,Deep Sixed,Action Adventure
395300,Voxel Blast,Action Indie
531110,Battles of Norghan,Indie RPG
731120,Three Kingdoms VR - Jade Knight (光之三國VR - 青龍騎),Action Casual
663370,The Zwuggels - A Beach Holiday Adventure for Kids,Adventure Casual
369230,Kung Fu Panda Showdown of Legendary Legends,Action
673190,All-Star Fruit Racing,Action Indie
485160,Black Hole Hazard,Action Indie
677060,Into the Rhythm VR,Casual
747770,Super Shoot Owl,Action Free to Play
15800,Planet Busters,Indie Casual
344270,InnerCube,Casual Indie
648780,It's Quiz Time,Casual Indie
656570,In the Raven Shadow – Ve stínu havrana,Adventure Indie
734590,Civil Warfare: Another Bullet In The War,Action Adventure
619810,Fabulous - Angela's High School Reunion,Adventure Casual
854380,69,Action Adventure
447210,Blink,Adventure Indie
575480,WAGAMAMA HIGH SPEC,Adventure Casual
734890,The Francy Droo & Friends Collection,Adventure Casual
697850,FPS - Fun Puzzle Shooter,Action Adventure
606000,Die for Valhalla!,Action Adventure
621050,Crazy Veggies,Action Casual
262510,CRIMSON ROOM DECADE,Adventure Indie
568500,Atomic Reconstruction,Casual Indie
580300,Super Stone Legacy,Action Adventure
682180,Tile Battle,Action Casual
556780,Neptune: Arena FPS,Action Casual
800180,Momoiro Closet,Adventure Casual
597120,The Filmmaker - A Text Adventure,Adventure Casual
555310,Satellite,Adventure Casual
836760,Sorcery Saga: Curse of the Great Curry God,Adventure RPG
643590,Everyday Golf VR,Sports
630160,Super Rocket Shootout,Action Indie
473920,Corinne Cross's Dead & Breakfast,Adventure Indie
738620,The Reaction,Casual Indie
576820,Colourise,Casual Indie
370670,The Tale of a Common Man,Adventure Casual
548280,NeonBall,Casual Indie
545200,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,Casual Sports
699780,Endless Fables 2: Frozen Path,Adventure Casual
824190,Achievement Clicker 2019,Adventure Casual
414760,Blue-Collar Astronaut,Casual Indie
772600,Fisherones,Action
568340,Behind the Memory,Adventure Indie
729060,Silent Descent,Action Adventure
591640,Light It ~ てらし鬼 ~,Action Indie
270070,The Girl and the Robot,Action Adventure
468110,Rescuties! VR,Action Casual
416180,Gun Bombers,Action Indie
524690,Bitslap,Indie
480410,Mitch: Berry Challenge,Adventure Casual
577160,Skyling: Garden Defense,Action Casual
332270,Gunmetal Arcadia,Action Adventure
711240,Grand Academy for Future Villains,Adventure Indie
264400,Jacob Jones and the Bigfoot Mystery : Episode 1,Adventure
728890,Cornflakestein,Action Adventure
728070,Shark Week: Operation Apex,Adventure Indie
553020,Theatre of Doom,Action Indie
512170,the research facility NO.507,Casual Indie
673660,Neon Hardcore,Action Indie
429690,Astro Duel,Action Indie
822750,Try to seize me,Action Casual
694370,Space Pilgrim Academy: Year 1,Adventure Indie
745890,This Is Not A Jumping Game,Action Adventure
765140,S.U.B.,Action Adventure
761040,Wolf Gang,Indie RPG
431410,Mazement,Action Casual
764500,Deep Dark Fight,Action Adventure
342870,Corona MotorSport,Action Adventure
416830,Light Fall,Action Adventure
655020,Unreal Estate,Casual Indie
759010,Escape,Action Adventure
456180,The American Dream,Action Adventure
577700,THE VIDEOKID,Action Casual
655460,Hooligan Vasja: Halloween,Action Casual
530010,Water Heroes: A Game for Change,Indie
535750,VR Fun World,Action Casual
641980,Block Survival: Legend of the Lost Islands,Action Adventure
501860,Slayer Shock,Action Indie
405240,Hairy Little Buggers,Sexual Content Nudity
512260,Avalon Legends Solitaire 2,Casual Indie
566550,Rule Your School,Indie Simulation
555720,Grave Danger: Ultimate Edition,Action Adventure
767590,Raining blocks,Casual Indie
659180,Medieval Mystery Match,Casual Indie
676760,Noise,Adventure Indie
690460,Sky Hunter,Action Massively Multiplayer
659110,Vicious Attack Llama Apocalypse,Action Indie
540690,Hellenica,Indie RPG
314370,boxlife,Indie
464070,Diorama Battle of NINJA　虚拟3D世界 忍者之战,Action Casual
779670,Crazy Pirate,Action Adventure
774561,Rym 9000,Action Adventure
753220,Mhakna Gramura and Fairy Bell,Casual Indie
850960,Jurassic Safari Hunt,Action Simulation
411690,VROOM: Galleon,Adventure Casual
787710,Comrades and Barons: Solitaire of Bloody 1919,Casual Indie
268970,You Are Not The Hero,Adventure Indie
706130,Far from Noise,Casual Indie
758320,Cursed Lands,RPG
489110,Putty Pals,Action Adventure
815450,Cardinal Cross,Casual Indie
690120,Inked,Adventure Casual
771240,YumeCore,Action
706960,Super Slime Arena,Action Casual
428040,Sixth Grade Detective,Indie RPG
433380,Back in 1995,Action Adventure
312240,SEAL Team 12,Action Adventure
429120,Zamarian,Action Indie
720630,Space Leprechaun,Indie
713520,Adventures of Heroes,Action Adventure
377280,Alarameth TD,Indie Strategy
700770,ZoneDriver,Action Indie
709620,Squareboy vs Bullies: Arena Edition,Action Adventure
726760,Boy Next Door,Adventure Casual
709700,The Thing: Space X,Action Adventure
418210,Metal Tales: Fury of the Guitar Gods,Action Adventure
715980,Eared Hero,Adventure Casual
799610,Drill Arena,Action Indie
640300,Run Of Mydan,Action Adventure
795920,SALVATOR,Action Casual
655470,A Goo Adventure,Action Adventure
862120,Deconstructor,Casual Indie
370220,Animal Gods,Action Adventure
726950,Dark Rose Valkyrie,RPG
566900,Wacky Wings VR,Casual Indie
746400,Speed Dating for Ghosts,Casual Indie
548650,Lightspeed Frontier,Action Adventure
296810,Jump Tanks,Action Indie
686550,Trivia Vault: Mixed Trivia,Action Casual
592020,SmuggleCraft,Action Adventure
395470,ICARUS.1,Action Indie
785670,Great Hunt: North America,Indie Simulation
625770,Smashing The Battle VR,Action Casual
494170,Miniature Garden,Adventure Casual
591750,Solo,Adventure Indie
535630,One More Night,Action Indie
433590,The Song of Seven : Overture,Adventure Indie
673300,Alien Splatter Redux,Action Adventure
626630,Two Worlds II HD - Call of the Tenebrae,Action Adventure
755950,Fantasy Quest Solitaire,Casual
557700,Empyrean,Adventure Indie
639840,FIELD BREAKING,Casual Indie
666160,Fairyland: Manuscript,Casual Indie
482990,Heirs And Graces,Adventure Casual
669490,BlockDude,Casual Indie
394430,Dimension Drive,Action Indie
588120,Capsa,Casual Indie
765490,Spectrum Break,Adventure Indie
678890,Airport Simulator 2019,Simulation Strategy
778330,Squirm,Adventure Indie
368310,Marble Muse,Casual Indie
820030,Picross Fairytale - nonogram: Red Riding Hood secret,Casual
592550,Seasteader,Indie Simulation
573660,AereA,Action Adventure
365500,quadrant,Indie
851670,LUMINES REMASTERED,Casual Indie
497680,Plates,Casual Indie
413760,Go To Bed: Survive The Night,Action Casual
705090,Trivia Vault: Super Heroes Trivia 2,Action Casual
814670,Achievement Hunter: Dragon,Action Adventure
602070,Plasma Puncher,Action Casual
757450,Samurai of Hyuga Book 3,Adventure Indie
361560,Ice Cream Surfer,Action Indie
340680,Bunny Bash,Action Casual
548500,Payroll,Adventure Casual
508520,MiniBotz,Action Casual
380990,B.A.D Battle Armor Division,Action Indie
817860,Perceptions of the Dead 2,Adventure Indie
510680,Re Angel,Adventure Indie
563180,Dispersio,Adventure Indie
464900,Pitfall Planet,Adventure Casual
288100,MechRunner,Action
551580,Goblin and Coins,Action Casual
445070,Tatsu,Indie Strategy
724430,Knights Hunt,Action Indie
594810,Color Jumper,Action Indie
866390,KIM and PROSTITUTE,Sexual Content Nudity
689350,Ruin City Gasolina,Action Indie
611620,TheNightfall,Action Adventure
595960,Pinball Wicked,Casual Indie
523760,Loot or Die,Action Adventure
417310,Hiragana Pixel Party,Casual Indie
715520,Wall Street Junior,Casual Indie
413580,Reverse x Reverse,Action Indie
623900,Table Football Pro,Sports Early Access
732800,Turtle Quest,Action Adventure
681070,The Slug,Adventure Casual
798260,Armored Animals: H1N1z,Action Adventure
349530,TableTop Cricket,Casual Indie
808450,BeeFender,Action Casual
485970,Cyber Sentinel,Indie
434160,A Hole New World,Action Indie
494700,Eliosi's Hunt,Action Adventure
755970,Dad's co-worker,Sexual Content Nudity
654470,Blood Waves,Action Indie
594320,Return of Red Riding Hood Enhanced Edition,Adventure Casual
355310,Blood Alloy: Reborn,Action Indie
702080,My Factory 我的工厂,Indie Simulation
356450,Creature Romances: Kokonoe Kokoro,Casual Indie
461650,It's Killing Time,Adventure Indie
379760,Gravity Error,Indie
741250,The Sand Man,Adventure Casual
646280,Too Many Weapons,Action Casual
640330,REPTILOIDS,Action Adventure
705450,Wunderdoktor,Action Adventure
535910,Meow-Jong,Casual Simulation
561230,Special Delivery,Action Casual
667130,Clumsy Fred,Casual Indie
751340,ASSAULT GUNNERS HD EDITION,Action
705400,Crankies Workshop: Bozzbot Assembly,Action Casual
491700,Gotta Go,Casual Indie
489760,Demon Truck,Action Casual
505120,Valentino Rossi The Game Compact,Racing Simulation
649450,Deadly Escape,Action Indie
828960,Blonde Driver,Action Indie
728990,Pixel Car,Casual Indie
656040,The Wolf's Bite,Adventure Casual
847290,Community College Hero: Knowledge is Power,Adventure Indie
771920,TOGETHER VR,Adventure Casual
380540,Inevitability,Action Adventure
584990,The Long Reach,Action Adventure
721430,My Coloring Book: Animals,Casual Indie
704360,SACRALITH : The Archer`s Tale,Action Adventure
740090,Lost Grimoires 3: The Forgotten Well,Adventure Casual
569340,Thing-in-Itself,Adventure Casual
662640,Wizhood,Adventure Indie
777020,Mumps,Casual Indie
420570,Cubixx HD,Action Indie
705430,Crankies Workshop: Lerpbot Assembly,Action Casual
535000,EXIT,Casual Indie
757350,SAWKOBAN,Casual Indie
657260,救う(SHE SAVE),Action
650570,Code 7: A Story-Driven Hacking Adventure,Adventure Indie
364100,Space Robot Samurai Zombie Slayer,Action Indie
440660,Void Vikings,Action Indie
707380,Crankies Workshop: Zazzbot Assembly,Casual Simulation
572170,DeadTruth: The Dark Path Ahead,Adventure Indie
824210,Lost In Space 2,Casual Indie
715840,PooSky,Casual Indie
713420,Crisis on the Planet of the Apes,Action Adventure
542030,RuneSage,Adventure Indie
575850,Hartacon Tactics,Indie RPG
718270,ZombieThon,Action Casual
612670,Moonfall,Action Adventure
449450,SPLIT BULLET,Action Casual
620330,Scrapper,Action Adventure
679190,The Hunting God,Adventure Casual
563190,de Blob 2,Action Adventure
710450,aMaze Achievements : forest,Adventure Casual
716600,Premier Buggy Racing Tour,Indie Racing
621780,Virtually Impossible,Action Adventure
496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,Adventure Casual
762190,Epic Loon,Indie
719460,Crankies Workshop: Grizzbot Assembly 2,Action Casual
749880,Just Jump,Action Casual
357320,Break_In,Action Massively Multiplayer
608440,Volatile Triangle,Action Casual
497190,Pichon,Action Casual
336840,Color Guardians,Action Indie
771610,NeoBalls,Indie
696560,Bouncing Duck Simulator,Action Casual
620580,Calico & Co.,Adventure Casual
521540,This World Unknown,Adventure Casual
654490,Fable Rush,Casual Indie
733290,Home Alone Girlfriend,Casual Indie
585500,Dick Wilde,Action Casual
843430,Righty Tighty XL,Action Casual
753660,AtmaSphere,Action Adventure
787040,Perfect Heist,Action Indie
583090,SeaBed,Adventure Casual
774261,My Little Bomb,Casual Indie
730690,EXIT 4 - Portal,Casual Indie
362020,Queen At Arms,Adventure Casual
643700,Super Sports Surgery,Casual Indie
